id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,updated_at,quality_grade,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
110853429,2022-04-07 18:11:06,2022-04-07,2022-04-08 01:11:06 UTC,Pacific Time (US & Canada),2022-04-09 15:40:04 UTC,2022-04-09 17:55:46 UTC,research,"",1,0,false,2,"Hume, CA 93628, USA",36.7414472,-118.966299,,,,,,,,false,gps,gps,Veiled Polypore,Cryptoporus volvatus,Veiled Polypore,Fungi,118051
110853699,2022-04-07 17:47:29,2022-04-07,2022-04-08 00:47:29 UTC,Pacific Time (US & Canada),2022-04-09 15:42:48 UTC,2022-12-02 07:15:00 UTC,research,"",2,0,false,2,"Hume, CA 93628, USA",36.7481033997,-118.9725396,,,,,,,,false,gps,gps,Veiled Polypore,Cryptoporus volvatus,Veiled Polypore,Fungi,118051
116148967,2022-01-22 16:00:07,2022-01-22,2022-01-23 00:00:07 UTC,Pacific Time (US & Canada),2022-05-08 19:17:45 UTC,2022-07-16 20:41:38 UTC,needs_id,"",2,0,false,2,"Pismo Oaks, Pismo Beach, CA 93449, USA",35.1385190499,-120.6195593253,758,,,,758,,open,false,gps,gps,Lycoperdon,Lycoperdon,,Fungi,48444
116149856,2021-12-24 10:36:05,2021-12-24,2021-12-24 18:36:05 UTC,Pacific Time (US & Canada),2022-05-08 19:22:52 UTC,2022-07-16 20:44:32 UTC,needs_id,"",1,0,false,2,"James Way & 4th, Pismo Beach, CA 93449, USA",35.138483,-120.6208189722,,,,,,,,false,gps,gps,oak-loving bolete,Xerocomellus dryophilus,oak-loving bolete,Fungi,438002
116150233,2021-03-20 11:31:04,2021-03-20,2021-03-20 18:31:04 UTC,Pacific Time (US & Canada),2022-05-08 19:24:03 UTC,2022-05-17 00:23:26 UTC,research,"",1,0,false,2,"Pismo Oaks, Pismo Beach, CA 93449, USA",35.1403449,-120.6158398,,,,,,,open,false,gps,gps,Yellow-staining Milk Cap,Lactarius xanthogalactus,Yellow-staining Milk Cap,Fungi,118224
123891424,Tue Jun 28 2022 16:03:45 GMT-0600 (MDT),2022-06-28,2022-06-28 22:03:45 UTC,Mountain Time (US & Canada),2022-06-28 22:06:29 UTC,2022-06-28 22:06:48 UTC,needs_id,"",0,0,false,3,"W 58th Pl, Golden, CO, US",39.8030621855,-105.2225576679,71,,,,71,,,false,,,"",Chlorophyllum brunneum,Shaggy Parasol,Fungi,58693
123893331,Tue Jun 28 2022 16:21:34 GMT-0600 (MDT),2022-06-28,2022-06-28 22:21:34 UTC,Mountain Time (US & Canada),2022-06-28 22:24:11 UTC,2022-07-18 11:52:23 UTC,needs_id,"",0,0,false,3,"Flattop St, Golden, CO, US",39.8078916667,-105.222005,42,,,,42,,,false,,,"",Fungi,Fungi Including Lichens,Fungi,47170
127856465,Sat Jul 23 2022 13:29:21 GMT-0700 (PDT),2022-07-23,2022-07-23 20:29:21 UTC,Pacific Time (US & Canada),2022-07-25 15:55:12 UTC,2022-07-25 15:57:23 UTC,needs_id,"",0,0,false,3,"Mount Rainier National Park, Ashford, WA, US",46.9740616667,-121.8294966667,84,,,,84,,,false,,,"",Ganoderma applanatum,artist's bracket,Fungi,48473
129057145,2022-08-01 15:31:56,2022-08-01,2022-08-01 22:31:56 UTC,Pacific Time (US & Canada),2022-08-01 23:02:08 UTC,2022-12-05 00:12:23 UTC,needs_id,"",0,0,false,2,"Fair Oaks, Arroyo Grande, CA 93420, USA",35.1197270997,-120.6031109997,,,,,,,,false,,,Wrinkled Crust,Phlebia radiata,Wrinkled Crust,Fungi,155122
139017588,2022-10-15 11:27:22,2022-10-15,2022-10-15 15:27:22 UTC,Indiana (East),2022-10-16 19:33:50 UTC,2022-10-16 19:34:41 UTC,needs_id,"",0,0,false,2,"Leo-Cedarville, IN, USA",41.2044228,-85.0372255997,,,,,,,,false,gps,gps,honey mushrooms,Armillaria,honey mushrooms,Fungi,55930
142106817,2022-11-15 16:00:21-08:00,2022-11-15,2022-11-16 00:00:21 UTC,Pacific Time (US & Canada),2022-11-16 00:04:07 UTC,2023-03-01 04:56:46 UTC,research,"",1,0,false,3,"San Luis Obispo, CA, US",35.1879377431,-120.7114600205,5,,,,5,,,false,,,Brownflesh Bracket,Coriolopsis gallica,Brownflesh Bracket,Fungi,350460
142107281,2022-11-15 16:10:27-08:00,2022-11-15,2022-11-16 00:10:27 UTC,Pacific Time (US & Canada),2022-11-16 00:14:02 UTC,2023-03-01 04:58:12 UTC,research,"",1,0,false,3,"Hidden Creek Canyon Dr, San Luis Obispo, CA, US",35.1884088525,-120.7147961856,20,,,,20,,,false,,,golden milkcap,Lactarius alnicola,golden milkcap,Fungi,54599
142107554,2022-11-15 16:19:36-08:00,2022-11-15,2022-11-16 00:19:36 UTC,Pacific Time (US & Canada),2022-11-16 00:20:28 UTC,2022-11-16 00:20:35 UTC,needs_id,"",0,0,false,3,"Apple Orchard Ln, San Luis Obispo, CA, US",35.1884167206,-120.7163539531,22,,,,22,,,false,,,"",Pisolithus tinctorius,Dead Man's Foot,Fungi,63833
142218049,2022-11-01 14:18:28-07:00,2022-11-01,2022-11-01 21:18:28 UTC,Pacific Time (US & Canada),2022-11-17 14:37:48 UTC,2022-11-17 14:38:08 UTC,needs_id,"",0,0,false,3,"San Luis Obispo, CA, US",35.1874317776,-120.7102090099,78,,,,78,,open,false,,,"",Caloboletus marshii,Ben's Bitter Bolete,Fungi,415495
142218322,2022-11-09 10:01:58-08:00,2022-11-09,2022-11-09 18:01:58 UTC,Pacific Time (US & Canada),2022-11-17 14:43:07 UTC,2022-11-17 15:57:37 UTC,research,"",1,0,false,3,"California Polytechnic State University, San Luis Obispo, CA, US",35.2997463713,-120.6620595707,22,,,,22,,,false,,,dune stinkhorn,Phallus hadriani,dune stinkhorn,Fungi,128521
142218513,2022-10-18 16:33:26-07:00,2022-10-18,2022-10-18 23:33:26 UTC,Pacific Time (US & Canada),2022-11-17 14:46:35 UTC,2022-12-13 07:09:20 UTC,research,"",2,0,false,3,"Blue Heron Dr, Avila Beach, CA, US",35.1858400723,-120.7257177479,22,,,,22,,open,false,,,viscid bolete,Aureoboletus flaviporus,viscid bolete,Fungi,430159
142236218,2022-11-17 11:31:35-08:00,2022-11-17,2022-11-17 19:31:35 UTC,Pacific Time (US & Canada),2022-11-17 19:40:01 UTC,2022-12-17 00:24:43 UTC,research,"",1,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2977157804,-120.6664793753,10,,,,10,,,false,,,golden milkcap,Lactarius alnicola,golden milkcap,Fungi,54599
142236228,2022-11-17 11:31:35-08:00,2022-11-17,2022-11-17 19:31:35 UTC,Pacific Time (US & Canada),2022-11-17 19:40:09 UTC,2022-12-08 01:48:23 UTC,needs_id,"",0,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2976234956,-120.6665574108,6,,,,6,,,false,,,"",Lactarius alnicola,golden milkcap,Fungi,54599
142237532,2022-11-17 11:53:46-08:00,2022-11-17,2022-11-17 19:53:46 UTC,Pacific Time (US & Canada),2022-11-17 19:59:58 UTC,2022-11-17 20:23:50 UTC,needs_id,"",0,0,false,3,"Alex G. Spanos Stadium, San Luis Obispo, CA, US",35.2991898748,-120.6649331295,25,,,,25,,,false,,,"",Ganoderma,"Artist's Brackets, Reishi, and Allies",Fungi,48475
142248356,2022-11-16 13:11:54-08:00,2022-11-16,2022-11-16 21:11:54 UTC,Pacific Time (US & Canada),2022-11-17 22:15:28 UTC,2022-11-30 06:28:21 UTC,research,"",1,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2978616098,-120.6662607666,27,,,,27,,,false,,,Yellow Stainer,Agaricus xanthodermus,Yellow Stainer,Fungi,118394
142259953,Sun Oct 02 2022 15:44:31 GMT-0700 (PDT),2022-10-02,2022-10-02 22:44:31 UTC,Pacific Time (US & Canada),2022-11-18 01:41:06 UTC,2022-12-08 05:54:23 UTC,research,"",1,0,false,3,"San Luis Obispo County, US-CA, US",35.211602198,-120.7838174774,31,,,,28706,obscured,,true,,,green-spored parasol,Chlorophyllum molybdites,green-spored parasol,Fungi,117308
142344647,2022-11-13 11:35:33-08:00,2022-11-13,2022-11-13 19:35:33 UTC,Pacific Time (US & Canada),2022-11-19 05:56:42 UTC,2022-11-19 09:21:56 UTC,research,"",1,0,false,3,"Chorro St, San Luis Obispo, CA, US",35.2883525733,-120.6691831629,25,,,,25,,,false,,,Western Hardwood Sulphur Shelf,Laetiporus gilbertsonii,Western Hardwood Sulphur Shelf,Fungi,120154
142344936,2022-11-14 13:02:46-08:00,2022-11-14,2022-11-14 21:02:46 UTC,Pacific Time (US & Canada),2022-11-19 06:02:49 UTC,2022-11-19 09:33:07 UTC,needs_id,"",1,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3384867351,-120.7206055978,46,,,,46,,,false,,,Stereum,Stereum,,Fungi,55503
142345058,2022-11-14 12:36:56-08:00,2022-11-14,2022-11-14 20:36:56 UTC,Pacific Time (US & Canada),2022-11-19 06:06:45 UTC,2022-11-24 20:33:42 UTC,needs_id,"",3,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3376056215,-120.7242793848,20,,,,20,,,false,,,Barometer Earthstars,Astraeus,Barometer Earthstars,Fungi,48774
142425268,2022-10-14 13:53:43-07:00,2022-10-14,2022-10-14 20:53:43 UTC,Pacific Time (US & Canada),2022-11-20 04:29:59 UTC,2022-11-22 18:04:16 UTC,research,"",1,0,false,3,"Los Osos, CA, US",35.2562866667,-120.8973783333,3,,,,3,,,false,,,Salty Mushroom,Agaricus bernardii,Salt-loving Agaricus,Fungi,343586
142833658,2022-11-25 09:34:40,2022-11-25,2022-11-25 17:34:40 UTC,Pacific Time (US & Canada),2022-11-25 17:36:27 UTC,2022-11-29 17:47:35 UTC,research,"",2,0,false,2,"Dolliver @ Butterfly Tree, Pismo Beach, CA 93449, EE. UU.",35.12955238,-120.63258638,9,,,,9,,,false,,,Western Hardwood Sulphur Shelf,Laetiporus gilbertsonii,Western Hardwood Sulphur Shelf,Fungi,120154
142990518,2022-11-26 15:36:18-08:00,2022-11-26,2022-11-26 23:36:18 UTC,Pacific Time (US & Canada),2022-11-27 02:07:04 UTC,2023-01-30 16:55:43 UTC,research,"",2,0,false,3,"Montaña de Oro State Park, Los Osos, CA, US",35.2478904377,-120.8646475821,29,,,,29,,,false,,,Veiled Oyster,Pleurotus dryinus,Veiled Oyster,Fungi,334340
143446927,2022-12-01 11:44:56-08:00,2022-12-01,2022-12-01 19:44:56 UTC,Pacific Time (US & Canada),2022-12-01 19:49:32 UTC,2022-12-01 20:15:28 UTC,needs_id,"",0,0,false,3,"E Foothill Blvd, San Luis Obispo, CA, US",35.2964946254,-120.6676908937,59,,,,59,,,false,,,"",Agaricus xanthodermus,Yellow Stainer,Fungi,118394
143509810,2022-12-02 10:40:58-08:00,2022-12-02,2022-12-02 18:40:58 UTC,Pacific Time (US & Canada),2022-12-02 18:43:28 UTC,2023-01-26 16:32:31 UTC,needs_id,"",3,0,false,3,"California Polytechnic State University, San Luis Obispo, CA, US",35.3100376377,-120.6705231469,4,,,,4,,,false,,,Laetiporus,Laetiporus,,Fungi,48431
143518577,2021/11/11 11:28 AM,2021-11-11,2021-11-11 19:28:00 UTC,Pacific Time (US & Canada),2022-12-02 21:19:15 UTC,2022-12-02 21:19:15 UTC,needs_id,"",0,0,false,,"San Luis Obispo County, US-CA, US",35.2156235724,-120.9742449951,5978,,,,28706,obscured,,true,,,Artist's Bracket,Ganoderma applanatum,artist's bracket,Fungi,48473
143521039,2022-12-02 13:47:21-08:00,2022-12-02,2022-12-02 21:47:21 UTC,Pacific Time (US & Canada),2022-12-02 21:55:12 UTC,2022-12-02 21:55:26 UTC,needs_id,"",0,0,false,3,"California Polytechnic State University, San Luis Obispo, CA, US",35.3014833333,-120.6596616667,4,,,,4,,,false,,,"",Tricholoma fracticum,,Fungi,411133
143530250,2022-12-02 16:25:57,2022-12-02,2022-12-03 00:25:57 UTC,Pacific Time (US & Canada),2022-12-03 00:26:50 UTC,2022-12-05 19:37:38 UTC,needs_id,"",0,0,false,2,"San Luis Obispo, California 93405, EE. UU.",35.29849109,-120.67323489,9,,,,9,,,false,,,,Fungi,Fungi Including Lichens,Fungi,47170
143577770,2022-11-22 13:14:26-08:00,2022-11-22,2022-11-22 21:14:26 UTC,Pacific Time (US & Canada),2022-12-03 17:59:04 UTC,2022-12-03 17:59:24 UTC,needs_id,"",0,0,false,3,"Point Lobos State Natural Reserve, Carmel, CA, US",36.521078069,-121.9477969429,245,,,,245,,,false,,,"",Russula,brittlegills,Fungi,48339
143589083,2022-12-03 12:35:15-08:00,2022-12-03,2022-12-03 20:35:15 UTC,Pacific Time (US & Canada),2022-12-03 20:38:20 UTC,2022-12-04 07:06:54 UTC,research,"",2,0,false,3,"California Polytechnic State University, San Luis Obispo, CA, US",35.3100344435,-120.6734376937,9,,,,9,,,false,,,Yellow Stainer,Agaricus xanthodermus,Yellow Stainer,Fungi,118394
143596018,2022-12-03 13:12:22-08:00,2022-12-03,2022-12-03 21:12:22 UTC,Pacific Time (US & Canada),2022-12-03 22:12:42 UTC,2022-12-08 05:36:10 UTC,research,"",1,0,false,3,"N Chorro St, San Luis Obispo, CA, US",35.2962283333,-120.6722033333,4,,,,4,,,false,,,turkey-tail,Trametes versicolor,turkey-tail,Fungi,54134
143612406,2022-12-03 18:38:12-08:00,2022-12-03,2022-12-04 02:38:12 UTC,Pacific Time (US & Canada),2022-12-04 02:42:43 UTC,2022-12-04 02:43:44 UTC,needs_id,"",0,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2975806509,-120.6669434178,9,,,,9,,,false,,,"",Agaricus xanthodermus,Yellow Stainer,Fungi,118394
143653903,2022-12-03 16:21:15-08:00,2022-12-03,2022-12-04 00:21:15 UTC,Pacific Time (US & Canada),2022-12-04 16:57:06 UTC,2022-12-04 16:57:34 UTC,needs_id,"",0,0,false,3,"Montaña de Oro State Park, Los Osos, CA, US",35.2729866667,-120.89473,4,,,,4,,,false,,,"",Chlorophyllum brunneum,Shaggy Parasol,Fungi,58693
143685054,2022-12-04 15:31:27,2022-12-04,2022-12-04 23:31:27 UTC,Pacific Time (US & Canada),2022-12-04 23:46:10 UTC,2022-12-04 23:46:28 UTC,needs_id,"",0,0,false,2,"Fair Oaks, Arroyo Grande, CA 93420, USA",35.1196818,-120.6031801997,,,,,,,,false,gps,gps,Oyster Mushrooms,Pleurotus,Oyster Mushrooms,Fungi,48496
143685234,2022-12-04 15:44:34,2022-12-04,2022-12-04 23:44:34 UTC,Pacific Time (US & Canada),2022-12-04 23:48:23 UTC,2022-12-04 23:48:53 UTC,needs_id,"",0,0,false,2,"Fair Oaks, Arroyo Grande, CA 93420, USA",35.1196747997,-120.6031523,,,,,,,,false,gps,gps,Clitocybeae,Clitocybeae,,Fungi,1128513
143685450,2022-12-04 14:22:02,2022-12-04,2022-12-04 22:22:02 UTC,Pacific Time (US & Canada),2022-12-04 23:51:48 UTC,2022-12-07 16:31:45 UTC,research,"",2,0,false,2,"Arroyo Grande, CA 93420, USA",35.0756336,-120.5611927,,,,,,,,false,gps,gps,Stinking Orange Oyster,Phyllotopsis nidulans,Stinking Orange Oyster,Fungi,52529
143686739,2022-12-04 14:13:58,2022-12-04,2022-12-04 22:13:58 UTC,Pacific Time (US & Canada),2022-12-05 00:11:44 UTC,2022-12-05 00:12:12 UTC,needs_id,"",0,0,false,2,"Arroyo Grande, CA 93420, USA",35.0751479722,-120.5608519722,,,,,,,open,false,gps,gps,Meadow Mushroom,Agaricus campestris,Meadow Mushroom,Fungi,143563
143687796,2022-11-24 13:55:05,2022-11-24,2022-11-24 21:55:05 UTC,Pacific Time (US & Canada),2022-12-05 00:29:22 UTC,2022-12-05 00:29:46 UTC,needs_id,"",0,0,false,2,"Pismo Oaks, Pismo Beach, CA 93449, USA",35.1397728997,-120.6174431997,,,,,,,,false,gps,gps,Xerocomellus,Xerocomellus,,Fungi,416305
143687840,2022-11-24 14:02:20,2022-11-24,2022-11-24 22:02:20 UTC,Pacific Time (US & Canada),2022-12-05 00:30:12 UTC,2022-12-05 00:30:28 UTC,needs_id,"",0,0,false,2,"Pismo Oaks, Pismo Beach, CA 93449, USA",35.1401049722,-120.6162659722,,,,,,,open,false,gps,gps,Yellow-staining Milk Cap,Lactarius xanthogalactus,Yellow-staining Milk Cap,Fungi,118224
143692459,2022-12-04 10:23:15-08:00,2022-12-04,2022-12-04 18:23:15 UTC,Pacific Time (US & Canada),2022-12-05 01:40:49 UTC,2022-12-05 01:40:59 UTC,needs_id,"",0,0,false,3,"California Polytechnic State University, San Luis Obispo, CA, US",35.3025633333,-120.6573783333,4,,,,4,,,false,,,"",Hebeloma velutipes,,Fungi,382544
143704458,2022-12-04 21:15:56-08:00,2022-12-04,2022-12-05 05:15:56 UTC,Pacific Time (US & Canada),2022-12-05 05:19:53 UTC,2022-12-05 05:20:14 UTC,needs_id,"",0,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2977889719,-120.6664078076,22,,,,22,,,false,,,"",Russula brevipes,Short-stemmed Russula,Fungi,118179
143705041,2022-12-04 21:20:32-08:00,2022-12-04,2022-12-05 05:20:32 UTC,Pacific Time (US & Canada),2022-12-05 05:32:46 UTC,2022-12-05 05:33:51 UTC,needs_id,"",0,0,false,3,"N Santa Rosa St, San Luis Obispo, CA, US",35.2965536772,-120.6691980725,8,,,,8,,,false,,,"",Basidiomycota,Basidiomycete Fungi,Fungi,47169
143745412,Mon Dec 05 2022 11:10:44 GMT-0800 (PST),2022-12-05,2022-12-05 19:10:44 UTC,Pacific Time (US & Canada),2022-12-05 20:45:43 UTC,2022-12-06 00:17:53 UTC,research,"",1,0,false,3,"Refugio Pl, Arroyo Grande, CA, US",35.1356012824,-120.5899067909,189,,,,189,,,false,,,lace lichen,Ramalina menziesii,lace lichen,Fungi,49578
143748687,Mon Dec 05 2022 10:58:00 GMT-0800 (PST),2022-12-05,2022-12-05 18:58:00 UTC,Pacific Time (US & Canada),2022-12-05 21:35:08 UTC,2022-12-08 05:54:24 UTC,research,"",1,0,false,3,"San Luis Obispo County, US-CA, US",35.13835351,-120.4338016223,110,,,,28734,obscured,,true,,,Blewit,Lepista nuda,Blewit,Fungi,351380
143752850,Mon Dec 05 2022 11:50:16 GMT-0800 (PST),2022-12-05,2022-12-05 19:50:16 UTC,Pacific Time (US & Canada),2022-12-05 22:33:07 UTC,2022-12-12 00:28:22 UTC,research,"",1,0,false,3,"San Luis Obispo County, US-CA, US",35.1895626128,-120.4082790961,110,,,,28734,obscured,open,true,,,viscid bolete,Aureoboletus flaviporus,viscid bolete,Fungi,430159
143759240,2022-12-05 16:07:24,2022-12-05,2022-12-06 00:07:24 UTC,Pacific Time (US & Canada),2022-12-06 00:08:24 UTC,2022-12-06 00:16:13 UTC,needs_id,"",0,0,false,2,"San Luis Obispo, California 93405, EE. UU.",35.29849508,-120.67314086,8,,,,8,,,false,,,,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
143759490,2022-12-05 16:10:11,2022-12-05,2022-12-06 00:10:11 UTC,Pacific Time (US & Canada),2022-12-06 00:12:41 UTC,2022-12-06 15:53:49 UTC,needs_id,"",1,0,false,2,"San Luis Obispo, California 93405, EE. UU.",35.298388,-120.6732729722,,,,,,,,false,,,Fungi Including Lichens,Hebeloma,Poisonpies,Fungi,192716
143762635,Mon Dec 05 2022 11:46:10 GMT-0800 (PST),2022-12-05,2022-12-05 19:46:10 UTC,Pacific Time (US & Canada),2022-12-06 01:02:56 UTC,2022-12-08 05:54:25 UTC,needs_id,"",0,0,false,3,"James Way, Arroyo Grande, CA, US",35.1331390197,-120.5958882728,61,,,,61,,,false,,,"",Phaeomarasmius erinaceus,hedgehog scalycap,Fungi,118261
143764955,2022-12-05 14:39:22-08:00,2022-12-05,2022-12-05 22:39:22 UTC,Pacific Time (US & Canada),2022-12-06 01:45:19 UTC,2022-12-06 01:45:53 UTC,needs_id,"",0,0,false,3,"California Blvd, San Luis Obispo, CA, US",35.2977893665,-120.6664134114,22,,,,22,,,false,,,"",Agaricus californicus,California Agaricus,Fungi,118379
143799570,2022-12-06 07:53:46,2022-12-06,2022-12-06 15:53:46 UTC,Pacific Time (US & Canada),2022-12-06 15:54:20 UTC,2023-02-25 05:29:23 UTC,needs_id,"",1,0,false,2,"San Luis Obispo, California 93405, EE. UU.",35.29876419,-120.67258519,8,,,,8,,,false,,,Fungi Including Lichens,Russula,brittlegills,Fungi,48339
143800186,2022-12-06 08:07:17,2022-12-06,2022-12-06 16:07:17 UTC,Pacific Time (US & Canada),2022-12-06 16:08:33 UTC,2022-12-06 16:14:55 UTC,needs_id,"",0,0,false,2,"San Luis Obispo, California 93405, EE. UU.",35.29846511,-120.67434977,6,,,,6,,,false,,,,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
143803173,2022-12-05 15:47:48-08:00,2022-12-05,2022-12-05 23:47:48 UTC,Pacific Time (US & Canada),2022-12-06 17:07:00 UTC,2022-12-06 17:07:11 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.33942,-120.7216416667,3,,,,3,,,false,,,"",Astraeus hygrometricus,Hygroscopic Earthstar,Fungi,55271
143803188,2022-12-05 15:04:32-08:00,2022-12-05,2022-12-05 23:04:32 UTC,Pacific Time (US & Canada),2022-12-06 17:07:34 UTC,2022-12-06 17:07:44 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3408283333,-120.7205966667,3,,,,3,,,false,,,"",Xerocomellus,,Fungi,416305
143803512,2022-12-05 15:00:37-08:00,2022-12-05,2022-12-05 23:00:37 UTC,Pacific Time (US & Canada),2022-12-06 17:12:27 UTC,2022-12-06 17:12:40 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3401916667,-120.7206033333,3,,,,3,,,false,,,"",Suillellus,,Fungi,446872
143803537,2022-12-05 14:55:41-08:00,2022-12-05,2022-12-05 22:55:41 UTC,Pacific Time (US & Canada),2022-12-06 17:13:21 UTC,2022-12-06 17:13:31 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3397866667,-120.7206716667,6,,,,6,,,false,,,"",Hypomyces chrysospermus,bolete mould,Fungi,152947
143803692,2022-12-05 14:41:01-08:00,2022-12-05,2022-12-05 22:41:01 UTC,Pacific Time (US & Canada),2022-12-06 17:16:41 UTC,2022-12-12 20:09:16 UTC,needs_id,"",2,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3376283333,-120.7225416667,5,,,,5,,,false,,,Tremellales,Tremellales,,Fungi,48530
143803725,2022-12-05 14:16:20-08:00,2022-12-05,2022-12-05 22:16:20 UTC,Pacific Time (US & Canada),2022-12-06 17:17:21 UTC,2022-12-06 17:17:34 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3374033333,-120.7253416667,4,,,,4,,,false,,,"",Hypomyces chrysospermus,bolete mould,Fungi,152947
143803759,2022-12-05 14:03:25-08:00,2022-12-05,2022-12-05 22:03:25 UTC,Pacific Time (US & Canada),2022-12-06 17:17:51 UTC,2022-12-06 17:18:05 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.3364966667,-120.72677,9,,,,9,,,false,,,"",Xerocomellus,,Fungi,416305
143807767,2022-12-05 14:41:15-08:00,2022-12-05,2022-12-05 22:41:15 UTC,Pacific Time (US & Canada),2022-12-06 18:35:02 UTC,2022-12-06 18:35:18 UTC,needs_id,"",0,0,false,3,"El Chorro Regional Park, San Luis Obispo, CA, US",35.33762,-120.7225416667,4,,,,4,,,false,,,"",Russula cremoricolor,Winter Russula,Fungi,118187
143820660,2022-12-06 13:46:39,2022-12-06,2022-12-06 21:46:39 UTC,Pacific Time (US & Canada),2022-12-06 21:52:26 UTC,2022-12-06 23:06:46 UTC,needs_id,"",0,0,false,2,"Faculty Offices North, San Luis Obispo, CA 93405, USA",35.3029257997,-120.6596181,,,,,,,,false,gps,gps,Knights,Tricholoma,Knights,Fungi,62484
143825588,2022-12-06 15:05:06-08:00,2022-12-06,2022-12-06 23:05:06 UTC,Pacific Time (US & Canada),2022-12-06 23:05:35 UTC,2022-12-06 23:09:19 UTC,needs_id,"",0,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.3063496474,-120.8138314239,4,,,,4,,,false,,,"",Lactarius alnicola,golden milkcap,Fungi,54599
143825786,2022-12-06 15:08:37-08:00,2022-12-06,2022-12-06 23:08:37 UTC,Pacific Time (US & Canada),2022-12-06 23:09:20 UTC,2022-12-08 23:36:53 UTC,research,"",1,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.3063653364,-120.8140692875,6,,,,6,,,false,,,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa,47680
143825888,2022-12-06 15:10:34-08:00,2022-12-06,2022-12-06 23:10:34 UTC,Pacific Time (US & Canada),2022-12-06 23:11:29 UTC,2022-12-06 23:18:51 UTC,needs_id,"",0,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.3063699341,-120.8140636265,5,,,,5,,,false,,,"",Mycena californiensis,California Mycena,Fungi,337490
143825897,2022-12-06 15:08:21-08:00,2022-12-06,2022-12-06 23:08:21 UTC,Pacific Time (US & Canada),2022-12-06 23:11:32 UTC,2022-12-06 23:11:46 UTC,needs_id,"",0,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.3062894196,-120.8140349855,3,,,,3,,,false,,,"",Lycogala epidendrum,Wolf's Milk,Protozoa,47680
143826201,2022-12-06 15:13:25-08:00,2022-12-06,2022-12-06 23:13:25 UTC,Pacific Time (US & Canada),2022-12-06 23:14:50 UTC,2023-02-26 03:05:43 UTC,needs_id,"",1,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.306186292,-120.8140459478,4,,,,4,,,false,,,Stereum,Stereum,,Fungi,55503
143826206,2022-12-06 15:14:51-08:00,2022-12-06,2022-12-06 23:14:51 UTC,Pacific Time (US & Canada),2022-12-06 23:15:01 UTC,2022-12-06 23:19:00 UTC,needs_id,"",0,0,false,3,"Los Osos Oaks State Natural Reserve, Los Osos, CA, US",35.3061623912,-120.8140469524,7,,,,7,,,false,,,"",Trametes versicolor,turkey-tail,Fungi,54134
